parsed_date,year,month,day_of_week,hour,category
2001-05-01 06:11:00,2001,5,Tuesday,6,notification
2001-04-18 07:31:00,2001,4,Wednesday,7,work
2001-05-06 09:00:00,2001,5,Sunday,9,personal
2000-11-24 04:44:00,2000,11,Friday,4,work
2000-12-05 06:45:00,2000,12,Tuesday,6,spam
2001-04-29 00:50:00,2001,4,Sunday,0,personal
2001-05-16 09:00:00,2001,5,Wednesday,9,work
2001-04-26 00:41:00,2001,4,Thursday,0,work
2000-11-29 08:54:00,2000,11,Wednesday,8,work
2000-11-14 15:06:00,2000,11,Tuesday,15,work
2001-05-10 17:50:00,2001,5,Thursday,17,work
2001-05-01 00:51:00,2001,5,Tuesday,0,work
2001-05-02 03:40:00,2001,5,Wednesday,3,work
2000-09-21 09:53:00,2000,9,Thursday,9,work
2000-11-27 14:47:00,2000,11,Monday,14,personal
2001-05-15 13:27:00,2001,5,Tuesday,13,personal
2001-04-23 03:31:00,2001,4,Monday,3,personal
2000-08-15 07:55:00,2000,8,Tuesday,7,work
2001-05-07 09:51:00,2001,5,Monday,9,personal
2001-02-05 04:42:00,2001,2,Monday,4,work
2001-05-16 04:05:00,2001,5,Wednesday,4,work
2000-03-16 07:54:00,2000,3,Thursday,7,work
2001-05-13 12:37:00,2001,5,Sunday,12,work
2001-04-20 02:30:00,2001,4,Friday,2,work
2001-05-17 03:04:00,2001,5,Thursday,3,work
2001-04-25 04:59:00,2001,4,Wednesday,4,work
2000-11-10 04:51:00,2000,11,Friday,4,work
2001-05-13 12:33:00,2001,5,Sunday,12,work
2000-11-08 09:45:00,2000,11,Wednesday,9,spam
2001-05-17 09:50:00,2001,5,Thursday,9,work
2001-05-04 01:33:00,2001,5,Friday,1,work
2001-05-03 03:06:00,2001,5,Thursday,3,work
2001-04-24 03:42:00,2001,4,Tuesday,3,work
2001-04-22 13:10:00,2001,4,Sunday,13,work
2000-12-11 08:49:00,2000,12,Monday,8,work
2000-04-06 05:03:00,2000,4,Thursday,5,work
2001-04-23 03:15:00,2001,4,Monday,3,work
2001-05-02 06:26:00,2001,5,Wednesday,6,work
2000-11-21 03:33:00,2000,11,Tuesday,3,work
2001-04-24 08:34:00,2001,4,Tuesday,8,work
2001-05-14 06:26:00,2001,5,Monday,6,work
2001-05-11 07:35:00,2001,5,Friday,7,work
2000-07-20 01:25:00,2000,7,Thursday,1,personal
2000-11-21 15:31:00,2000,11,Tuesday,15,personal
2000-11-20 06:21:00,2000,11,Monday,6,spam
2001-04-30 15:57:00,2001,4,Monday,15,work
2000-02-09 02:50:00,2000,2,Wednesday,2,work
2001-05-16 10:04:00,2001,5,Wednesday,10,spam
2000-11-28 13:34:00,2000,11,Tuesday,13,personal
2000-11-20 04:43:00,2000,11,Monday,4,work
2000-11-09 03:51:00,2000,11,Thursday,3,work
2000-05-23 01:55:00,2000,5,Tuesday,1,work
2001-05-04 09:49:00,2001,5,Friday,9,work
2001-04-30 09:41:00,2001,4,Monday,9,work
2001-05-08 17:55:00,2001,5,Tuesday,17,work
2000-11-29 07:20:00,2000,11,Wednesday,7,work
2001-05-14 00:49:00,2001,5,Monday,0,work
2001-05-11 07:34:00,2001,5,Friday,7,spam
2000-11-29 22:35:00,2000,11,Wednesday,22,work
2001-04-25 08:58:00,2001,4,Wednesday,8,work
2001-05-14 06:25:00,2001,5,Monday,6,work
2000-12-10 13:59:00,2000,12,Sunday,13,personal
2001-05-14 02:29:00,2001,5,Monday,2,work
2001-05-08 17:53:00,2001,5,Tuesday,17,work
2000-11-10 07:20:00,2000,11,Friday,7,work
2001-04-29 10:13:00,2001,4,Sunday,10,work
2000-09-19 08:33:00,2000,9,Tuesday,8,work
2001-05-17 00:39:00,2001,5,Thursday,0,work
2001-04-20 07:03:00,2001,4,Friday,7,work
2001-04-24 04:13:00,2001,4,Tuesday,4,work
2001-05-06 11:22:00,2001,5,Sunday,11,work
2001-05-16 00:15:00,2001,5,Wednesday,0,work
2001-04-23 03:08:00,2001,4,Monday,3,work
2000-02-25 07:24:00,2000,2,Friday,7,work
2001-04-23 00:27:00,2001,4,Monday,0,work
2001-05-04 04:04:00,2001,5,Friday,4,work
2001-05-17 00:37:00,2001,5,Thursday,0,work
2001-05-10 09:02:00,2001,5,Thursday,9,work
2001-05-10 11:21:00,2001,5,Thursday,11,work
2001-05-10 17:51:00,2001,5,Thursday,17,work
2000-11-15 04:13:00,2000,11,Wednesday,4,work
2001-04-25 00:28:00,2001,4,Wednesday,0,work
2001-05-14 01:57:00,2001,5,Monday,1,work
2000-11-10 00:54:00,2000,11,Friday,0,work
2001-05-16 11:43:00,2001,5,Wednesday,11,notification
2001-04-23 06:51:00,2001,4,Monday,6,work
2000-12-08 10:43:00,2000,12,Friday,10,work
2000-11-23 00:46:00,2000,11,Thursday,0,work
2000-12-08 04:41:00,2000,12,Friday,4,spam
2001-05-01 00:19:00,2001,5,Tuesday,0,work
2001-05-02 02:30:00,2001,5,Wednesday,2,work
2000-10-02 10:39:00,2000,10,Monday,10,work
2000-11-28 08:52:00,2000,11,Tuesday,8,work
2001-05-09 09:50:00,2001,5,Wednesday,9,personal
2000-03-28 03:18:00,2000,3,Tuesday,3,work
2000-12-01 09:32:00,2000,12,Friday,9,spam
2000-01-05 09:25:00,2000,1,Wednesday,9,work
2001-04-25 10:59:00,2001,4,Wednesday,10,notification
2000-11-16 01:54:00,2000,11,Thursday,1,work
2001-04-27 09:58:00,2001,4,Friday,9,work
2001-04-18 08:11:00,2001,4,Wednesday,8,work
2001-05-04 03:59:00,2001,5,Friday,3,work
2001-04-24 00:37:00,2001,4,Tuesday,0,work
2001-05-14 00:47:00,2001,5,Monday,0,work
2001-04-30 07:45:00,2001,4,Monday,7,work
2000-08-28 03:46:00,2000,8,Monday,3,work
2001-05-16 03:23:00,2001,5,Wednesday,3,work
2001-05-09 23:57:00,2001,5,Wednesday,23,work
2001-05-09 15:14:00,2001,5,Wednesday,15,personal
2001-05-11 01:01:00,2001,5,Friday,1,work
2000-11-13 13:13:00,2000,11,Monday,13,work
2001-04-25 09:52:00,2001,4,Wednesday,9,personal
2001-04-25 09:39:00,2001,4,Wednesday,9,work
1999-12-13 23:53:00,1999,12,Monday,23,work
2001-05-15 01:13:00,2001,5,Tuesday,1,work
2001-05-09 05:46:00,2001,5,Wednesday,5,spam
2001-05-01 09:45:00,2001,5,Tuesday,9,spam
2001-04-25 15:43:00,2001,4,Wednesday,15,personal
2001-05-11 04:00:00,2001,5,Friday,4,work
2001-04-24 10:30:00,2001,4,Tuesday,10,work
2001-05-09 00:22:00,2001,5,Wednesday,0,work
2001-04-20 04:10:00,2001,4,Friday,4,work
2001-04-18 10:24:00,2001,4,Wednesday,10,notification
2000-05-03 09:10:00,2000,5,Wednesday,9,work
2000-11-21 04:24:00,2000,11,Tuesday,4,work
2001-05-17 01:15:00,2001,5,Thursday,1,work
2001-05-04 06:42:00,2001,5,Friday,6,work
2001-05-04 09:09:00,2001,5,Friday,9,work
2000-11-22 10:38:00,2000,11,Wednesday,10,work
2001-05-13 12:35:00,2001,5,Sunday,12,work
2000-11-19 13:22:00,2000,11,Sunday,13,personal
2000-11-29 22:45:00,2000,11,Wednesday,22,work
2001-04-26 10:00:00,2001,4,Thursday,10,work
2000-11-09 08:53:00,2000,11,Thursday,8,work
2001-04-30 11:54:00,2001,4,Monday,11,work
2000-11-15 09:42:00,2000,11,Wednesday,9,personal
2000-12-05 03:46:00,2000,12,Tuesday,3,work
2001-05-16 00:28:00,2001,5,Wednesday,0,work
2001-05-01 09:14:00,2001,5,Tuesday,9,spam
2001-05-02 22:07:00,2001,5,Wednesday,22,work
2001-05-13 07:28:00,2001,5,Sunday,7,personal
2001-05-09 06:21:00,2001,5,Wednesday,6,notification
2001-04-25 05:22:00,2001,4,Wednesday,5,work
2001-05-11 17:40:00,2001,5,Friday,17,spam
2001-04-23 05:38:00,2001,4,Monday,5,work
2001-05-11 07:30:00,2001,5,Friday,7,work
2000-11-15 15:17:00,2000,11,Wednesday,15,personal
2001-05-14 08:55:00,2001,5,Monday,8,spam
2001-04-23 13:18:00,2001,4,Monday,13,work
2000-11-17 00:40:00,2000,11,Friday,0,work
2001-05-10 03:40:00,2001,5,Thursday,3,work
2001-05-09 09:09:00,2001,5,Wednesday,9,work
2000-12-06 23:06:00,2000,12,Wednesday,23,notification
2001-05-01 00:26:00,2001,5,Tuesday,0,work
2000-12-02 08:08:00,2000,12,Saturday,8,work
2001-04-24 05:23:00,2001,4,Tuesday,5,work
2000-10-10 10:36:00,2000,10,Tuesday,10,work
2001-04-27 04:09:00,2001,4,Friday,4,work
2001-05-03 03:15:00,2001,5,Thursday,3,work
2000-11-15 01:00:00,2000,11,Wednesday,1,work
2001-05-16 00:38:00,2001,5,Wednesday,0,work
2001-05-09 16:52:00,2001,5,Wednesday,16,work
2001-05-10 00:50:00,2001,5,Thursday,0,notification
2000-11-13 14:37:00,2000,11,Monday,14,personal
2000-12-06 12:36:00,2000,12,Wednesday,12,notification
2000-03-28 03:21:00,2000,3,Tuesday,3,work
2001-05-14 23:59:00,2001,5,Monday,23,work
2000-09-19 10:45:00,2000,9,Tuesday,10,work
2000-12-12 11:37:00,2000,12,Tuesday,11,spam
2001-05-14 00:49:00,2001,5,Monday,0,work
2000-03-16 06:12:00,2000,3,Thursday,6,work
2001-04-23 04:42:00,2001,4,Monday,4,work
2001-05-15 02:48:00,2001,5,Tuesday,2,work
2001-04-24 00:35:00,2001,4,Tuesday,0,work
2000-08-22 09:48:00,2000,8,Tuesday,9,work
2000-08-29 08:56:00,2000,8,Tuesday,8,work
2000-11-10 04:27:00,2000,11,Friday,4,work
2000-11-20 10:32:00,2000,11,Monday,10,personal
2001-05-07 02:36:00,2001,5,Monday,2,work
2001-05-17 00:17:00,2001,5,Thursday,0,work
2001-05-10 00:18:00,2001,5,Thursday,0,work
2000-11-29 09:08:00,2000,11,Wednesday,9,spam
2001-05-03 08:11:00,2001,5,Thursday,8,personal
2000-11-29 21:50:00,2000,11,Wednesday,21,work
2001-05-11 10:27:00,2001,5,Friday,10,personal
2001-04-24 08:14:00,2001,4,Tuesday,8,personal
2000-12-09 05:14:00,2000,12,Saturday,5,work
2000-11-22 04:56:00,2000,11,Wednesday,4,work
2001-04-25 01:51:00,2001,4,Wednesday,1,work
2001-05-11 08:57:00,2001,5,Friday,8,work
2000-11-28 08:31:00,2000,11,Tuesday,8,personal
2001-05-02 10:51:00,2001,5,Wednesday,10,notification
2001-05-09 11:02:00,2001,5,Wednesday,11,notification
2001-05-02 00:27:00,2001,5,Wednesday,0,work
2001-05-17 01:55:00,2001,5,Thursday,1,notification
2001-05-17 01:40:00,2001,5,Thursday,1,work
2000-11-16 09:00:00,2000,11,Thursday,9,work
2000-10-03 10:40:00,2000,10,Tuesday,10,work
2001-05-14 09:56:00,2001,5,Monday,9,personal
2001-05-08 13:39:00,2001,5,Tuesday,13,personal
2000-11-10 02:59:00,2000,11,Friday,2,work
2001-04-25 03:25:00,2001,4,Wednesday,3,work
2001-04-20 09:21:00,2001,4,Friday,9,work
2000-11-14 16:34:00,2000,11,Tuesday,16,work
1999-12-16 02:59:00,1999,12,Thursday,2,work
2000-11-27 10:37:00,2000,11,Monday,10,spam
2001-05-07 09:24:00,2001,5,Monday,9,work
2000-12-08 04:10:00,2000,12,Friday,4,spam
2000-12-13 07:18:00,2000,12,Wednesday,7,work
2000-11-18 10:07:00,2000,11,Saturday,10,work
2001-05-14 03:53:00,2001,5,Monday,3,work
2000-11-28 05:16:00,2000,11,Tuesday,5,work
2001-05-10 07:17:00,2001,5,Thursday,7,work
2000-12-12 13:04:00,2000,12,Tuesday,13,personal
2001-05-02 03:51:00,2001,5,Wednesday,3,personal
2001-05-14 01:22:00,2001,5,Monday,1,work
2000-11-10 11:12:00,2000,11,Friday,11,work
2000-12-01 02:27:00,2000,12,Friday,2,work
2001-05-14 00:18:00,2001,5,Monday,0,work
2001-05-13 12:36:00,2001,5,Sunday,12,work
2000-11-17 11:24:00,2000,11,Friday,11,work
2001-05-11 00:14:00,2001,5,Friday,0,work
2001-05-06 12:16:00,2001,5,Sunday,12,work
2001-04-30 00:08:00,2001,4,Monday,0,work
2001-04-27 09:50:00,2001,4,Friday,9,personal
2000-12-06 23:44:00,2000,12,Wednesday,23,notification
2001-05-01 04:44:00,2001,5,Tuesday,4,work
2001-05-15 03:28:00,2001,5,Tuesday,3,work
2000-12-11 07:06:00,2000,12,Monday,7,work
2001-04-24 02:58:00,2001,4,Tuesday,2,work
2000-03-02 09:33:00,2000,3,Thursday,9,work
2001-04-23 08:07:00,2001,4,Monday,8,personal
2001-05-08 17:55:00,2001,5,Tuesday,17,work
2001-04-22 13:14:00,2001,4,Sunday,13,work
2000-11-20 04:50:00,2000,11,Monday,4,spam
2000-08-03 01:36:00,2000,8,Thursday,1,work
2000-12-06 06:05:00,2000,12,Wednesday,6,work
2000-08-08 23:50:00,2000,8,Tuesday,23,work
2001-05-17 00:06:00,2001,5,Thursday,0,work
2001-04-20 10:02:00,2001,4,Friday,10,personal
2001-04-24 00:12:00,2001,4,Tuesday,0,work
2001-04-24 10:46:00,2001,4,Tuesday,10,work
2000-11-27 08:14:00,2000,11,Monday,8,work
2001-04-25 00:13:00,2001,4,Wednesday,0,work
2001-04-19 16:55:00,2001,4,Thursday,16,work
2000-06-16 00:29:00,2000,6,Friday,0,work
2001-05-11 07:32:00,2001,5,Friday,7,work
2000-11-21 13:26:00,2000,11,Tuesday,13,personal
2001-05-03 00:57:00,2001,5,Thursday,0,work
2001-05-17 00:26:00,2001,5,Thursday,0,work
2001-04-26 03:27:00,2001,4,Thursday,3,work
2001-05-02 09:03:00,2001,5,Wednesday,9,work
2001-04-30 17:43:00,2001,4,Monday,17,work
2001-05-11 07:28:00,2001,5,Friday,7,work
2001-04-26 08:30:00,2001,4,Thursday,8,notification
2001-04-23 09:00:00,2001,4,Monday,9,spam
2000-11-30 05:02:00,2000,11,Thursday,5,work
2000-10-24 07:28:00,2000,10,Tuesday,7,work
2000-04-12 07:45:00,2000,4,Wednesday,7,work
2000-02-01 10:17:00,2000,2,Tuesday,10,work
2000-05-03 00:56:00,2000,5,Wednesday,0,work
2000-10-03 10:38:00,2000,10,Tuesday,10,work
2001-05-16 19:00:00,2001,5,Wednesday,19,work
2000-11-07 08:09:00,2000,11,Tuesday,8,work
2000-09-05 04:28:00,2000,9,Tuesday,4,work
2001-05-14 10:48:00,2001,5,Monday,10,work
2000-09-26 08:19:00,2000,9,Tuesday,8,work
2000-08-28 08:45:00,2000,8,Monday,8,work
2001-05-14 10:47:00,2001,5,Monday,10,work
2001-05-14 10:49:00,2001,5,Monday,10,work
1999-12-14 07:11:00,1999,12,Tuesday,7,work
2000-06-28 11:07:00,2000,6,Wednesday,11,work
2000-09-01 04:24:00,2000,9,Friday,4,work
2000-05-25 03:06:00,2000,5,Thursday,3,work
2001-05-14 10:49:00,2001,5,Monday,10,work
2000-10-12 03:23:00,2000,10,Thursday,3,work
2001-10-16 05:13:27,2001,10,Tuesday,5,work
2001-10-15 09:55:02,2001,10,Monday,9,work
2001-04-24 17:23:00,2001,4,Tuesday,17,work
2001-09-26 15:39:17,2001,9,Wednesday,15,work
2001-05-23 07:04:56,2001,5,Wednesday,7,work
2001-05-04 10:46:00,2001,5,Friday,10,work
2001-05-11 19:34:00,2001,5,Friday,19,spam
2001-10-04 05:12:45,2001,10,Thursday,5,work
2001-05-07 19:51:00,2001,5,Monday,19,personal
2001-06-06 13:15:25,2001,6,Wednesday,13,work
2001-05-21 11:37:22,2001,5,Monday,11,work
2001-06-04 14:26:37,2001,6,Monday,14,work
2001-05-16 10:28:00,2001,5,Wednesday,10,work
2001-06-04 15:24:02,2001,6,Monday,15,personal
2001-05-25 05:27:36,2001,5,Friday,5,work
2001-04-18 20:24:00,2001,4,Wednesday,20,notification
2001-05-16 20:42:00,2001,5,Wednesday,20,spam
2001-05-12 05:40:00,2001,5,Saturday,5,spam
2001-05-30 11:03:54,2001,5,Wednesday,11,work
2001-04-26 10:41:00,2001,4,Thursday,10,work
2001-05-31 12:05:10,2001,5,Thursday,12,work
2001-04-25 20:59:00,2001,4,Wednesday,20,notification
2001-04-23 13:08:00,2001,4,Monday,13,work
2001-04-26 13:16:00,2001,4,Thursday,13,personal
2001-04-30 17:45:00,2001,4,Monday,17,work
2001-05-09 21:02:00,2001,5,Wednesday,21,notification
2001-05-29 09:26:10,2001,5,Tuesday,9,work
2001-10-19 17:06:39,2001,10,Friday,17,work
2001-05-16 13:23:00,2001,5,Wednesday,13,work
2001-10-29 04:36:26,2001,10,Monday,4,work
2001-10-15 05:25:06,2001,10,Monday,5,work
2001-06-08 04:48:47,2001,6,Friday,4,work
2001-05-04 21:09:00,2001,5,Friday,21,work
2001-05-09 17:46:00,2001,5,Wednesday,17,spam
2001-04-24 10:35:00,2001,4,Tuesday,10,work
2001-10-11 10:55:53,2001,10,Thursday,10,work
2001-06-05 04:08:23,2001,6,Tuesday,4,work
2001-04-19 19:26:00,2001,4,Thursday,19,work
2001-05-29 11:33:26,2001,5,Tuesday,11,personal
2001-05-25 21:06:46,2001,5,Friday,21,work
2001-05-16 11:31:00,2001,5,Wednesday,11,work
2001-11-27 17:06:01,2001,11,Tuesday,17,work
2001-04-25 10:05:00,2001,4,Wednesday,10,work
2001-06-08 04:44:28,2001,6,Friday,4,work
2001-05-23 11:54:06,2001,5,Wednesday,11,personal
2001-04-17 22:40:00,2001,4,Tuesday,22,personal
2001-06-06 08:08:14,2001,6,Wednesday,8,work
2001-05-02 13:40:00,2001,5,Wednesday,13,work
2001-04-20 14:10:00,2001,4,Friday,14,work
2001-04-24 10:12:00,2001,4,Tuesday,10,work
2001-05-22 10:17:07,2001,5,Tuesday,10,work
2001-06-07 13:13:03,2001,6,Thursday,13,personal
2001-05-21 12:10:57,2001,5,Monday,12,work
2001-04-23 13:15:00,2001,4,Monday,13,work
2001-05-30 05:09:54,2001,5,Wednesday,5,work
2001-04-18 10:48:00,2001,4,Wednesday,10,work
2001-10-29 11:19:56,2001,10,Monday,11,work
2001-04-18 13:38:00,2001,4,Wednesday,13,work
2001-05-31 05:08:16,2001,5,Thursday,5,work
2001-05-22 13:55:41,2001,5,Tuesday,13,work
2001-11-27 12:56:59,2001,11,Tuesday,12,work
2001-05-24 05:41:47,2001,5,Thursday,5,work
2001-04-24 18:14:00,2001,4,Tuesday,18,personal
2001-04-29 19:47:00,2001,4,Sunday,19,work
2001-05-15 22:27:00,2001,5,Tuesday,22,personal
2001-09-17 11:12:38,2001,9,Monday,11,work
2001-05-23 09:41:48,2001,5,Wednesday,9,personal
2001-04-17 01:45:00,2001,4,Tuesday,1,personal
2001-04-30 13:08:00,2001,4,Monday,13,personal
2001-11-27 12:12:45,2001,11,Tuesday,12,work
2001-10-25 10:54:24,2001,10,Thursday,10,work
2001-05-21 15:53:10,2001,5,Monday,15,spam
2001-05-23 17:15:32,2001,5,Wednesday,17,work
2001-05-11 14:00:00,2001,5,Friday,14,work
2001-05-22 17:24:45,2001,5,Tuesday,17,personal
2001-04-23 10:27:00,2001,4,Monday,10,work
2001-11-23 12:09:50,2001,11,Friday,12,work
2001-04-25 13:25:00,2001,4,Wednesday,13,work
2001-04-27 10:36:00,2001,4,Friday,10,work
2001-10-24 18:39:57,2001,10,Wednesday,18,notification
2001-05-24 05:08:05,2001,5,Thursday,5,work
2001-05-21 05:37:24,2001,5,Monday,5,work
2001-05-09 10:22:00,2001,5,Wednesday,10,work
2001-05-01 21:14:00,2001,5,Tuesday,21,spam
2001-05-04 12:00:00,2001,5,Friday,12,work
2001-04-24 19:30:00,2001,4,Tuesday,19,work
2001-10-16 17:00:46,2001,10,Tuesday,17,work
2001-04-17 11:30:00,2001,4,Tuesday,11,work
2001-04-23 15:31:00,2001,4,Monday,15,personal
2001-05-23 17:12:34,2001,5,Wednesday,17,spam
2001-11-09 08:00:18,2001,11,Friday,8,work
2001-04-23 18:07:00,2001,4,Monday,18,personal
2001-11-20 06:30:19,2001,11,Tuesday,6,work
2001-05-02 13:51:00,2001,5,Wednesday,13,personal
2001-05-22 04:59:40,2001,5,Tuesday,4,work
2001-06-08 04:46:10,2001,6,Friday,4,work
2001-11-27 13:18:15,2001,11,Tuesday,13,work
2001-09-24 19:29:21,2001,9,Monday,19,work
2001-05-01 13:49:00,2001,5,Tuesday,13,work
2001-10-16 14:11:53,2001,10,Tuesday,14,personal
2001-06-04 14:16:26,2001,6,Monday,14,work
2001-05-23 09:26:42,2001,5,Wednesday,9,work
2001-06-06 19:52:35,2001,6,Wednesday,19,personal
2001-05-24 10:29:21,2001,5,Thursday,10,work
2001-05-14 16:26:00,2001,5,Monday,16,work
2001-05-02 10:10:00,2001,5,Wednesday,10,work
2001-06-07 08:03:43,2001,6,Thursday,8,work
2001-05-15 11:13:00,2001,5,Tuesday,11,work
2001-04-27 14:09:00,2001,4,Friday,14,work
2001-04-30 13:10:00,2001,4,Monday,13,work
2001-05-30 20:24:49,2001,5,Wednesday,20,personal
2001-05-17 10:26:00,2001,5,Thursday,10,work
2001-06-06 04:38:30,2001,6,Wednesday,4,work
2001-04-20 21:21:00,2001,4,Friday,21,work
2001-06-08 15:25:56,2001,6,Friday,15,work
2001-05-18 06:27:01,2001,5,Friday,6,work
2001-05-13 19:28:00,2001,5,Sunday,19,personal
2001-10-05 05:01:21,2001,10,Friday,5,work
2001-05-14 11:57:00,2001,5,Monday,11,work
2001-10-29 17:33:22,2001,10,Monday,17,work
2001-05-29 04:48:57,2001,5,Tuesday,4,work
2001-05-07 12:36:00,2001,5,Monday,12,work
2001-04-17 20:57:00,2001,4,Tuesday,20,work
2001-04-20 10:11:00,2001,4,Friday,10,work
2001-05-16 19:20:00,2001,5,Wednesday,19,personal
2001-04-19 13:04:00,2001,4,Thursday,13,work
2001-05-03 13:15:00,2001,5,Thursday,13,work
2001-05-02 20:51:00,2001,5,Wednesday,20,notification
2001-10-08 10:29:57,2001,10,Monday,10,work
2001-06-06 15:49:22,2001,6,Wednesday,15,work
2001-06-05 06:56:53,2001,6,Tuesday,6,work
2001-05-03 10:07:00,2001,5,Thursday,10,work
2001-05-11 10:14:00,2001,5,Friday,10,work
2001-05-04 11:53:00,2001,5,Friday,11,work
2001-05-23 11:18:52,2001,5,Wednesday,11,work
2001-05-17 11:40:00,2001,5,Thursday,11,work
2001-06-08 14:29:27,2001,6,Friday,14,notification
2001-05-04 13:34:00,2001,5,Friday,13,work
2001-10-18 10:15:22,2001,10,Thursday,10,spam
2001-04-24 02:16:00,2001,4,Tuesday,2,personal
2001-05-16 10:38:00,2001,5,Wednesday,10,work
2001-05-23 04:56:57,2001,5,Wednesday,4,work
2001-05-02 15:26:00,2001,5,Wednesday,15,work
2001-05-01 14:03:00,2001,5,Tuesday,14,work
2001-06-06 08:39:58,2001,6,Wednesday,8,personal
2001-06-05 09:35:33,2001,6,Tuesday,9,work
2001-05-01 10:01:00,2001,5,Tuesday,10,work
2001-04-30 17:44:00,2001,4,Monday,17,work
2001-04-25 19:52:00,2001,4,Wednesday,19,personal
2001-06-06 11:23:45,2001,6,Wednesday,11,work
2001-04-24 23:17:00,2001,4,Tuesday,23,personal
2001-05-14 19:56:00,2001,5,Monday,19,personal
2001-06-08 08:07:21,2001,6,Friday,8,work
2001-04-17 14:14:00,2001,4,Tuesday,14,work
2001-05-30 15:39:57,2001,5,Wednesday,15,personal
2001-06-07 15:03:28,2001,6,Thursday,15,work
2001-05-17 11:15:00,2001,5,Thursday,11,work
2001-04-19 13:50:00,2001,4,Thursday,13,work
2001-05-29 17:28:19,2001,5,Tuesday,17,personal
2001-05-01 10:26:00,2001,5,Tuesday,10,work
2001-10-01 20:13:35,2001,10,Monday,20,work
2001-06-04 07:59:36,2001,6,Monday,7,work
2001-06-04 14:22:54,2001,6,Monday,14,notification
2001-04-16 22:26:00,2001,4,Monday,22,personal
2001-06-06 09:51:07,2001,6,Wednesday,9,personal
2001-06-08 05:16:29,2001,6,Friday,5,work
2001-04-25 10:28:00,2001,4,Wednesday,10,work
2001-05-02 21:03:00,2001,5,Wednesday,21,work
2001-05-19 23:06:11,2001,5,Saturday,23,work
2001-04-25 13:59:00,2001,4,Wednesday,13,work
2001-05-23 12:25:09,2001,5,Wednesday,12,work
2001-05-24 08:49:53,2001,5,Thursday,8,work
2001-10-04 09:41:59,2001,10,Thursday,9,work
2001-05-14 16:26:00,2001,5,Monday,16,work
2001-11-26 19:20:11,2001,11,Monday,19,personal
2001-05-01 21:45:00,2001,5,Tuesday,21,spam
2001-06-01 04:54:55,2001,6,Friday,4,work
2001-05-17 10:17:00,2001,5,Thursday,10,work
2001-10-24 15:07:05,2001,10,Wednesday,15,work
2001-04-30 10:08:00,2001,4,Monday,10,work
2001-05-17 12:04:00,2001,5,Thursday,12,work
2001-05-18 15:23:38,2001,5,Friday,15,spam
2001-04-25 18:39:00,2001,4,Wednesday,18,work
2001-05-08 22:39:00,2001,5,Tuesday,22,personal
2001-05-10 13:40:00,2001,5,Thursday,13,work
2001-05-22 03:24:42,2001,5,Tuesday,3,personal
2001-04-23 19:27:00,2001,4,Monday,19,work
2001-05-29 16:53:49,2001,5,Tuesday,16,work
2001-06-06 06:14:46,2001,6,Wednesday,6,work
2001-05-22 16:28:13,2001,5,Tuesday,16,notification
2001-05-03 20:11:00,2001,5,Thursday,20,personal
2001-05-15 09:59:00,2001,5,Tuesday,9,work
2001-05-31 12:58:29,2001,5,Thursday,12,work
2001-06-01 09:28:19,2001,6,Friday,9,personal
2001-05-14 13:53:00,2001,5,Monday,13,work
2001-06-04 16:11:56,2001,6,Monday,16,spam
2001-05-18 16:26:51,2001,5,Friday,16,spam
2001-10-19 09:27:30,2001,10,Friday,9,work
2001-05-16 20:04:00,2001,5,Wednesday,20,spam
2001-06-07 05:14:07,2001,6,Thursday,5,work
2001-11-27 12:14:05,2001,11,Tuesday,12,work
2001-06-05 05:00:50,2001,6,Tuesday,5,work
2001-04-17 13:07:00,2001,4,Tuesday,13,work
2001-04-24 10:37:00,2001,4,Tuesday,10,work
2001-04-23 16:51:00,2001,4,Monday,16,work
2001-05-16 13:05:00,2001,5,Wednesday,13,work
2001-05-04 10:08:00,2001,5,Friday,10,work
2001-05-30 11:06:36,2001,5,Wednesday,11,work
2001-05-02 20:58:00,2001,5,Wednesday,20,personal
2001-06-06 05:13:39,2001,6,Wednesday,5,work
2001-05-21 05:38:45,2001,5,Monday,5,work
2001-05-14 11:22:00,2001,5,Monday,11,work
2001-05-23 08:08:41,2001,5,Wednesday,8,work
2001-05-08 11:18:00,2001,5,Tuesday,11,work
2001-04-27 10:06:00,2001,4,Friday,10,work
2001-06-07 16:09:47,2001,6,Thursday,16,work
2001-10-24 15:21:23,2001,10,Wednesday,15,notification
2001-04-19 10:06:00,2001,4,Thursday,10,work
2001-04-25 20:58:00,2001,4,Wednesday,20,work
2001-05-14 10:18:00,2001,5,Monday,10,work
2001-06-06 14:20:16,2001,6,Wednesday,14,personal
2001-11-27 12:12:48,2001,11,Tuesday,12,work
2001-04-18 14:47:00,2001,4,Wednesday,14,work
2001-05-06 21:00:00,2001,5,Sunday,21,personal
2001-06-01 16:03:51,2001,6,Friday,16,spam
2001-06-01 05:25:28,2001,6,Friday,5,work
2001-05-07 21:24:00,2001,5,Monday,21,work
2001-10-29 14:50:27,2001,10,Monday,14,work
2001-05-23 13:01:55,2001,5,Wednesday,13,work
2001-04-17 13:12:00,2001,4,Tuesday,13,work
2001-05-14 13:15:00,2001,5,Monday,13,work
2001-05-16 21:43:00,2001,5,Wednesday,21,notification
